category;tweet_id;text;date;retweet_count
coal ash water;1.14E+18;*@Ssimms777 *@KeWeiss1 *@MelissaFazli *@GavinNewsom *@AGBecerra I’ve got a health director in Missouri who needs something to do besides ordering extra pelvic exams as a condition of getting an abortion. Dr. Randall Williams of N.C. fame, where he rescinded polluted water warnings due to coal ash contamination. So, naturally MO gov hired him.;6/24/2019 1:15;2
coal ash water;1.14E+18;*@Lov4Alpha *@DanPeacock12 *@OpChemtrails *@mia_vengeance75 *@charliewalsh9 *@jconnor19662 *@SarahConnor2001 *@MysticJosephine *@jjvalleycreek *@lbox327 *@bendercock *@Kt23kartracer *@MichaelBringsli Here is a paper by a PhD in nuclear chemistry from Texas A&amp M. He believes coal fly ash is the material being used in chemtrails based on similar element ratios that is found in the rain water tests. He says it is related to rise in lung cancer. https://t.co/mr74PgJsmF;6/23/2019 23:37;2
coal ash water;1.14E+18;Coal ash contains lead, arsenic, and mercury – and it's mostly unregulated by *@almost_dr_mast https://t.co/svIVxrrwNb via *@massivesci;6/23/2019 22:59;0
coal ash water;1.14E+18;Govt rolled back 84 regs, that means more carbon in the air, more methane, less regulation of pollutants in our water (coal ash etc), safety regs for monitoring oil rig blowouts and on and on. Permafrost is melting faster than predicted. Pence is wrong. https://t.co/IHFpHbMO07;6/23/2019 19:40;0
coal ash water;1.14E+18;*@MSNBC Ugh! This $ could be better spent on infrastructure, helping those families effected by fires, tornados, hurricanes, bad water, coal ash dumps, etc.  No one wants this parade  only you.;6/23/2019 2:09;0
coal ash water;1.14E+18;F no retweet it's was Irans$ so STFU. Trump is destroying THE WORLD. You should be forced to live down steam from coal ash dumped in Your water. That's trumps Amerirussia! https://t.co/5vxLTsMML5;6/22/2019 15:19;0
coal ash water;1.14E+18;*@cspanwj *@niina_h_farah *@EENewsUpdates If you want real change, dump coal ash in Mar a Lago, pump the water from Flint to Mar a Lago. That’ll shake the tree.😁✌️;6/22/2019 12:51;3
coal ash water;1.14E+18;*@hasmukhchand If only.  After being washed with 12.5 billion litres of fresh water from the Great Artesian Basin, Adani's coal will be shipped overseas and turned into heat, C02 and ash causing even more extreme temperatures and drought. Aren't we clever?;6/22/2019 6:39;2
coal ash water;1.14E+18;"*@DoomlordVek *@MacL0ve *@Conservatives If you prepare in expectation of Party canvassers, and are awaiting their arrival:
Fill a bucket with dirty water **If accessible use coal ash**
Take bucket upstairs
As they arrive, and just before they knock, throw bucket contents out the window &amp  over them
Apologize profusely";6/22/2019 6:38;1
coal ash water;1.14E+18;"*@NBCPhiladelphia Bad air
big negative of fossil fuels
Always!

we really have to consider
all other costs
Like here-&gt  fire damage
oil spills
Contam of water tables
w/ fracking
coal ash
there are abandoned wells
tax payers pick up the bill

And then
If that not enough
climate crisis too
Makes u ?";6/22/2019 2:43;0
coal ash water;1.14E+18;NRG Energy's Waukegan Generating Station located on Lake Michigan's shoreline polluted the ground water with coal ash, an Illinois regulatory agency ruled. https://t.co/IbmkuqhIcO;6/21/2019 20:55;1
coal ash water;1.14E+18;*@ReginaldALawso1 People need to grow up. Unicorns don't exist. Not voting is a vote for Repubs, they vote EVERY time! Find the person most in sync on issues &amp  work from there! Children being traumatized, reneging on treaties, dirtier air, coal ash in water, lobbyists in cabinet. You want THAT?!;6/21/2019 16:00;4
coal ash water;1.14E+18;"""The groundwater beneath 91 percent of coal plants has been contaminated with coal ash, the byproduct of burning coal.""

“We’re facing a water crisis nationwide, caused by coal ash and perpetuated by the Trump administration,”

#KeepItinTheGround https://t.co/L3kSczdprz";6/21/2019 4:59;62
coal ash water;1.14E+18;*@EthiopeRiverMan *@PMEthiopia *@mihretum *@DrMehari A recent important story from the United States reported toxic pollution leaching into ground water from coal ash reservoirs. Total cost of ownership is important!;6/20/2019 21:42;0
coal ash water;1.14E+18;*@cjptrsn *@RealSaavedra you mean like allowing more coal ash into the water we drink? https://t.co/qlo9zupfZP;6/20/2019 21:30;0
coal ash water;1.14E+18;"Major News! ""Today's decision is an important step in holding polluters accountable for their coal ash messes,” said Andrew Rehn at PRN. “NRG's coal ash ponds at Waukegan, Joliet, Pekin, and Will County have been polluting our groundwater for years.""
https://t.co/nYh5oglPnb https://t.co/e3dTlCWAJZ";6/20/2019 19:58;2
coal ash water;1.14E+18;Huge victory today in IL for clean water + corporate accountability as Pollution Control Board rules that *@nrgenergy is liable for groundwater contamination from its toxic coal ash in 4 communities in IL. Time to clean up, *@nrgenergy. #beyondcoal https://t.co/KJnLKzBE2r;6/20/2019 19:01;15
coal ash water;1.14E+18;"#Illinois is still allowing the polluting of the water &amp  destroying nature for dirty energy companies. #environment

https://t.co/ogxf3jDa9B";6/20/2019 18:21;1
coal ash water;1.14E+18;*@JulesJester Coal ash water for the house. Drinks are are on the GOP! Have a Flint Water Chaser!;6/20/2019 16:55;0
coal ash water;1.14E+18;*@RepAdamSchiff Trump removing all EPA Regulations on Coal Industry is a REAL CONCERN. Polluting our WATER, AIR, FOOD. Coal Ash CAUSES CANCER. This needs to be STOPPED. He is helping his rich friend not America. WAKE UP.;6/20/2019 15:49;0
coal ash water;1.14E+18;*@DrRandPaul *@mridenhour Trump removing all EPA Regulations on Coal Industry is a REAL CONCERN. Polluting our WATER, AIR, FOOD. Coal Ash CAUSES CANCER. This needs to be STOPPED. He is helping his rich friend not America. WAKE UP.;6/20/2019 15:49;0
coal ash water;1.14E+18;*@RepJerryNadler Trump removing all EPA Regulations on Coal Industry is a REAL CONCERN. Polluting our WATER, AIR, FOOD. Coal Ash CAUSES CANCER. This needs to be STOPPED. He is helping his rich friend not America. WAKE UP.;6/20/2019 15:48;0
coal ash water;1.14E+18;*@realDonaldTrump Trump removing all EPA Regulations on Coal Industry is a REAL CONCERN. Polluting our WATER, AIR, FOOD. Coal Ash CAUSES CANCER. This needs to be STOPPED. He is helping his rich friend not America. WAKE UP.;6/20/2019 15:47;0
coal ash water;1.14E+18;*@SpeakerPelosi Trump removing all EPA Regulations on Coal Industry is a REAL CONCERN. Polluting our WATER, AIR, FOOD. Coal Ash CAUSES CANCER. This needs to be STOPPED. He is helping his rich friend not America. WAKE UP.;6/20/2019 15:47;0
coal ash water;1.14E+18;*@MonteWall2 *@EnergyInDepth And do you genuinely believe those outweigh the costs of poisoning the air and water from coal emissions, coal ash spills, and groundwater aquifer contamination that will persist long past 4-20 generations from now?;6/20/2019 13:34;0
coal ash water;1.14E+18;This is so dangerous. Coal ash pollution on river bottoms will pose a plethora of toxic chemicals. This is like poison injected slowly in our water and air. https://t.co/kFp50XbFGZ;6/20/2019 12:54;23
coal ash water;1.14E+18;*@barobertson111 *@ChampionPost Also, do you know what Adani is paying for their water licence, noting that they will need access to significant volumes to wash the low grade high ash coal?;6/20/2019 11:39;0
coal ash water;1.14E+18;"The burning of coal is the worst thing frumps done so far.
The fly ash is full of heavy metals and the just dump it on site and let it pollute ground water. It fouls the air and produces mercury and other heavy metals. This brings
us back 100years. Frumps the anti christ
Retweet";6/20/2019 2:29;0
coal ash water;1.14E+18;*@MPowersNorrell During the flooding a few years ago, sewage got into city drinking water sources. Then during Hurricane Florence, coal ash and pig feces washed into our rivers. Maintaining infrastructure and making sure environmental regulations are followed is key! Both affect public health!;6/20/2019 1:25;3
coal ash water;1.14E+18;*@RenoLantana *@TIME Make America Gross Again.  Some people lived through this to appreciate the results of the clean up. Gross trump putting coal ash back in water and CO2 to make our air filthy again. https://t.co/ZCdIIz1ZAB;6/19/2019 22:39;0
coal ash water;1.14E+18;*@AlphaFlight16 *@joncoopertweets Not to mention the people impacted living next to the coal burning facilities and the people’s water that gets contaminated whenever there’s a heavy downpour from the coal ash pits.;6/19/2019 22:15;0
coal ash water;1.14E+18;3. https://t.co/S3BnQV2cUh On Feb. 2 2014, a coal ash pond operated by Duke Energy started to spill into the Dan River.  Thousands of gallons of poisonous chemicals would make their way into  the water supply. The neighboring town of Dukeville, N.C. was the most  seriously;6/19/2019 19:06;0
coal ash water;1.14E+18;"*@BarbraStreisand He's going to cure cancer? Might start in Mooresville, NC where one of his golf clubs exists at The Point.  High rates of thyroid cancer due to coal ash. I have family there &amp  they can't drink the water. ☠️
https://t.co/btJPR6xZ4Q";6/19/2019 18:36;0
coal ash water;1.14E+18;Coal’s other dark side: Toxic ash that can poison water and people - National Geographic https://t.co/zolPF8l8Pq;6/19/2019 16:21;0
coal ash water;1.14E+18;And it's not just visible surface water that has been affected. Coal ash can leach into groundwater, too. https://t.co/KmqOicxGj2;6/19/2019 15:58;0
coal ash water;1.14E+18;What does Michigan have a lot of? ~Water.~ I haven't seen many in-depth reports on coal ash contamination. This four-part series demonstrates how particle ash produced by coal power plants can negatively affect water quality. https://t.co/6MQEwuF0It;6/19/2019 15:58;0
coal ash water;1.14E+18;CEO and President of *@WesternSugar discussing sugar beets and water over lunch.  Major effort is going into making sugar beet processing more water efficient.  Examples, switching from coal to natural gas (no ash disposal) and adding cooling towers allowing water reuse. https://t.co/laNZJtz8NN;6/19/2019 15:42;0
coal ash water;1.14E+18;*@NachoProfessor2 *@wvjoe911 Exactly: https://t.co/ktiOFwirza;6/19/2019 14:35;0
coal ash water;1.14E+18;*@YaleE360 *@GGG_says Thanks Donald Trump for making it possible to pour even more coal ash into our water.      Lead in coal ash can cause major damage to the nervous system. How many $ did you bag for that ? Always looking out for the uneducated...;6/19/2019 12:33;0
coal ash water;1.14E+18;*@Jim_Jordan *@POTUS “Regulation reduced” isn’t automatically good bro. Coal ash in the water supply for example?;6/19/2019 4:28;0
coal ash water;1.14E+18;*@Jim_Jordan *@POTUS Which regulation was the best one to cut? Coal ash in drinking water? Pesticide use that is banned in Europe? Emissions standards? Which one led to more jobs?;6/19/2019 2:26;0
coal ash water;1.14E+18;*@mike_pence With each regulations he gets rid of takes away protections like clean water from coal ash or farm chemicals  or clean air from carbon regulations being lifted don’t let Mr VP fool you they did this for Corp and rich just like tax cuts;6/18/2019 21:02;0
coal ash water;1.14E+18;*@Jim_Jordan *@POTUS yes! nothing says winning like getting to drink coal ash in my water....;6/18/2019 20:30;1
coal ash water;1.14E+18;The *@CoosaRiverkeepr says the coal ash pound is just 0.6 miles upstream from the drinking water intake for the City of Gadsden. You can watch my full report including the response from the city and Alabama Power, tonight at 5 only on https://t.co/b6Ho8D6AVF *@CBS_42 https://t.co/gUMcF3o2qD;6/18/2019 20:11;5
coal ash water;1.14E+18;The *@CoosaRiverkeepr is urging the City of Gadsden to take a stand to stop ground water contamination they say is caused by a coal ash pound at Alabama Power’s Gadsden Electric Generating Plant *@CBS_42 https://t.co/qDVBv9oz19;6/18/2019 20:07;3
coal ash water;1.14E+18;*@Daniel_NorCal We have arsenic in our water here so no we don't drink it nor do I give it to Honey dog or Tinkerbell kitty. The government tells you it is safe levels 🙄  https://t.co/k5tkoL7vOO;6/18/2019 14:09;0
coal ash water;1.14E+18;*@Atomicrod *@chrispydog *@4thGenBlog Still, all of that pales in comparison with coal waste  decapitated mountain with spill dumped into valleys &amp  waterways, mystery chemicals making river water undrinkable, leaky ash ponds, &amp  whatever they toss into the air like the sky was a giant dumpster - mercury, GHGs, fly ash;6/18/2019 11:08;2
coal ash water;1.14E+18;*@GOP It’s better than poisoning our water with coal ash. It’s better than 20 million losing their health care and it’s better than selling our country out to Putin.;6/18/2019 3:03;0
coal ash water;1.14E+18;"Coal ash is one of the country’s largest waste streams, with 100 million tons produced across the U.S. every year. The hazardous material is stored in more than 1,000 bodies of water and landfills in nearly every state.
https://t.co/Oc6geO2hTs https://t.co/wAK3DZdX0g";6/18/2019 2:30;22
coal ash water;1.14E+18;"Son Volt - Ten Second News -1995

'The levee
gates are open wide
there's a cough in the water 
and it's running into town'

It reminds me of Dukeville and those neighborhoods down river from *@DukeEnergy 
*@coal_ash 
 https://t.co/Mqcos4VBK5 via *@YouTube";6/17/2019 22:41;0
coal ash water;1.14E+18;"Ameren appears to have recently created a new federal Political Action Committee (PAC).

I wonder what kind of nonsense they are going to be lobbying for in DC?  More coal pollution? More air and water pollution? Continue gutting the EPA?  Keep coal ash in the flood plain? https://t.co/SBRAbyFdS2";6/17/2019 19:53;1
coal ash water;1.14E+18;Trump lawyers want to keep TVA coal ash case on hold pending outcome of Maui Clean Water Act case https://t.co/fdxr3bwwrh;6/17/2019 18:11;2
coal ash water;1.14E+18;Trump ordered federal agencies to cut the number of expert advisory committees by one-third. That plus a PFAS package, TVA coal ash removal, and cross-border concerns about British Columbia mines in this week's Federal Water Tap https://t.co/MrwbA7eToF;6/17/2019 16:34;2
coal ash water;1.14E+18;Fifteen million gallons – per day – of untreated toxic coal ash-contaminated water don’t belong in the Mississippi River. #SELC is stepping in to tell the Tennessee Valley Authority to think again. https://t.co/prY2BQPWHt;6/17/2019 16:15;1
coal ash water;1.14E+18;"Coal ash pollution -- the toxic &amp  carcinogenic waste that's left over after factories burn coal -- threatens our water, and unfortunately it's incredibly common in the Great Lakes states, polluting ""groundwater at 73 of 80 monitored sites.”

https://t.co/pMasSvFdgV https://t.co/Sl5G1deeXF";6/17/2019 12:56;0
coal ash water;1.14E+18;"*@ilenviro 
My idea: utilization of coal ash, adding absorbent + cement (+ reinforcing additives) - forming cement in the form of blocks. Full protection of water resource";6/17/2019 11:39;0
coal ash water;1.14E+18;"*@ILEPA 
My idea: utilization of coal ash, adding absorbent + cement (+ reinforcing additives) - forming cement in the form of blocks. Full protection of water resource";6/17/2019 11:38;0
coal ash water;1.14E+18;*@ILEPA *@ENERGY My idea: utilization of coal ash, adding absorbent + cement (+ reinforcing additives) - forming cement in the form of blocks. Full protection of water resource;6/17/2019 11:37;0
coal ash water;1.14E+18;My idea: utilization of coal ash, adding absorbent + cement (+ reinforcing additives) - forming cement in the form of blocks. Full protection of water resource;6/17/2019 11:36;0
coal ash water;1.14E+18;"Ash content

Jumlah abu karbon aktif coal based lebih banyak dibandingkan karbon aktif coconut based

Ady Water 0813 2259 9149";6/17/2019 9:07;0
coal ash water;1.14E+18;"That is my point exactly - once you remove particulates ( ash) and SOx from a thermal coal station's emissions all you are left with is water vapor and carbon dioxide - which definitely are NOT pollutants.

#auspol

#StopAdani #GlobalWarming #ClimateChange https://t.co/PVj44fuwni";6/17/2019 3:50;0
coal ash water;1.14E+18;*@Patty81740554 Oh yeah, Flint has no drinking water, Puerto Rico got screwed by it's govt, there's plastic in everything and everywhere, the EPA allows polluting rivers with coal Ash...;6/17/2019 0:26;0
coal ash water;1.14E+18;*@GOP *@realDonaldTrump I sure do love me some coal ash in my drinking water. #maga;6/16/2019 23:16;0
coal ash water;1.14E+18;*@GOP *@realDonaldTrump He has rolled back or totally discontinue regulations that protect our environment. Coal ash in our water, more chemicals in our food, more pollution, drilling in national parks. You don’t give a rats ass about anything but money for your pals;6/16/2019 22:57;0
coal ash water;1.14E+18;*@GOP *@realDonaldTrump So we're supposed to thank you for dirty air, pesticides in our food, coal ash in our drinking water, melting ice caps and the rest so billionaires can make a few extra billion?;6/16/2019 22:22;9
coal ash water;1.14E+18;WATCH: St. Cloud leaders halt collection of water runoff from controversial Puerto Rican coal ash | See more: https://t.co/vEkXFETT7a https://t.co/ePzhnoXtS3;6/16/2019 16:20;0
e-coli;1.14E+18;*@Weltenbrandt *@peecheykeen *@Bravewriting I guess that didn't make it to Wisconsin with my German great-grandparents  we grew up eating raw beef, never pork, on rye bread with red onions. Even that hasn't survived due to e-coli.;6/25/2019 23:48;0
e-coli;1.14E+18;*@mehdirhasan Bush is a slow adult and Dotard Donnie has the neuron capacity of e-coli. The moron cannot even read and you expect him to be Samuel Huntington?;6/25/2019 23:02;0
e-coli;1.14E+18;*@conorbrn That’s e-coli under a microscope;6/25/2019 22:36;0
e-coli;1.14E+18;I wouldn't eat anything from California. all the raw waste, from the homeless goes directly into the storm drains and then into our food supply. Typhoid, tuberculosis, Ebola, dysentery , E-Coli, lice, bed bugs, rats and rat diseases. thats a west coast problem.;6/25/2019 22:28;0
e-coli;1.14E+18;Health Department Issues E-Coli Advisory For Three Berrien Beaches https://t.co/1APt2pAGp3;6/25/2019 21:20;0
e-coli;1.14E+18;*@ORMGuru Chipotle years back with that E-Coli outbreak! Stocks plummeted but an amazing recovery through great PR response .;6/25/2019 20:59;0
e-coli;1.14E+18;Living without access to soap and water leads to transmission of deadly disease such as typhus and e-coli. 24 hours lights, extreme cold, sleep deprivation: used as a method of torture. This administration is guilty of child abuse. *@realDonaldTrump is responsible.;6/25/2019 20:00;1
e-coli;1.14E+18;*@GovernorKayIvey *@TweetHomeAla *@ALStateParks *@Outdoor_Alabama *@VisitALBeaches Black Warrior River not withstanding, of course. Guess you got to have at least ONE e-coli ridden River, right?;6/25/2019 19:33;2
e-coli;1.14E+18;Weko Beach, Warren Dunes, Cherry Beach closed due to high levels of e-coli https://t.co/zmtYMZKXaY;6/25/2019 18:43;0
e-coli;1.14E+18;Aww hell Pere Marquette has E-Coli 😭;6/25/2019 18:18;0
e-coli;1.14E+18;Monterey county Ag report is out. Ag continues to be a $4 billion plus industry. Leaf lettuce is still king, but Romaine lettuce value down nearly 25% because of last year’s E-coli outbreak.. https://t.co/8sSXbP0apk;6/25/2019 17:16;5
e-coli;1.14E+18;E-Coli holding well.;6/25/2019 17:16;0
e-coli;1.14E+18;Did you know the potential for cross contamination  of bacteria can be greatly reduced by using an #antimicrobial product?  Salmonella, E-coli and others are stopped with this technology. https://t.co/6CfcmHSRDv https://t.co/0WPb4yScGj;6/25/2019 16:57;0
e-coli;1.14E+18;$CMG crazy run up in share price since the E-Coli incidents;6/25/2019 16:53;0
e-coli;1.14E+18;the rumours are true I’ve just got e-coli mere days before I graduate from uni!;6/25/2019 16:46;0
e-coli;1.14E+18;i mean dude.. e-coli..;6/25/2019 15:33;0
e-coli;1.14E+18;"Hi, King Arthur Flour is doing a voluntary recall for a possible taint of e-coli. Sue
https://t.co/i2B0kqFSyu https://t.co/i2B0kqFSyu";6/25/2019 13:42;0
e-coli;1.14E+18;*@theandersargent Trump knows about it.. look at this tyranny https://t.co/q0EkhYBmaJ and for several days, we have E-Coli bacteria in our drinking water here on Long Island;6/25/2019 13:33;0
e-coli;1.14E+18;*@LeMauvaisGenre Un truc à finir avec e-coli en lisant simplement le menu;6/25/2019 12:51;0
e-coli;1.14E+18;SICK SHOES 🤢 New study shows your shoes are bringing germs and bacteria into your home, most of it e-coli which comes from contact with fecal matter and animal waste. https://t.co/uasIyVM7nL;6/25/2019 10:07;0
e-coli;1.14E+18;"*@nicenieuwwest Euh ... Werd zwemmen in de Sloterplas niet afgeraden ivm de e-Coli bacterie?
Just asking.";6/25/2019 7:11;0
e-coli;1.14E+18;"Costa Blanca expat hospitalised with e-coli sparks fears over sewage in the street - Euro Weekly News
https://t.co/OoXb20XfkB";6/25/2019 7:04;0
e-coli;1.14E+18;*@dewestkrant *@VVSloterplas 👍🏻👍🏻Dus geen E-coli bacterie meer?😝;6/25/2019 5:18;0
e-coli;1.14E+18;They are also the ones who don’t have any laws to protect people from e-coli. The farmers have to do what they have to do to survive. No different then a employee at Starbucks being told they have to call it venti. That’s how the industry works. Immoral and unethical. Yes https://t.co/cnZmq9ZRcA;6/25/2019 4:11;0
e-coli;1.14E+18;*@HardcoreLeft *@steven_kerns *@Kevin01767519 *@Jack_CarlsonKAG *@Aug1405 *@Twither407 *@jhjohnson1 *@MaidenMontana68 *@noBSpatriot *@RL9631 *@gdberry911 *@redd3451 *@pilldocswife *@NannyMcTrump *@AllesaEph6_20 *@Danie1607 Fun fact. Beet juice is healthy and lowers blood pressure. Your BS contains e-coli and is hazardous to our health. I’ll stick with Dana.;6/25/2019 1:34;0
e-coli;1.14E+18;e-coli https://t.co/kLNwc3RHUd;6/25/2019 0:21;0
e-coli;1.14E+18;*@jakebeleafs And e-coli free water;6/25/2019 0:15;0
e-coli;1.14E+18;"*@StilNotHavin_It *@TheRynheart *@realDonaldTrump You're ridiculous for thinking that many farmers don't want that help.
You're ridiculous in suggesting that I care only for produce, and not people.
You're PEAKING ridiculous is blaming them for E-coli.
You look towards the ridiculous Gov cutbacks on food safety for that one!";6/24/2019 21:49;0
e-coli;1.14E+18;"More than 4600 cases of #pillsbury flour #recalled because of possible e-coli contamination 😳

https://t.co/iBYlhpVOEw";6/24/2019 21:41;4
e-coli;1.14E+18;*@maiisaviezzer *@NatiHaubert Gente e-coli pega comendo carne crua? Socorro eu tokkk;6/24/2019 20:33;0
e-coli;1.14E+18;*@veryheathmiller And get e-coli poisoning;6/24/2019 20:17;0
e-coli;1.14E+18;Spill courtesy of *@TysonFoods “Black Warrior Riverkeeper said their water samples showed double the maximum safe level of E-coli allowed by the state and said that just because the oxygen levels have improved, doesn't mean the water is safe.”;6/24/2019 20:08;0
e-coli;1.14E+18;LONG ISLAND STUDENT HAS SUSPECTED E-COLI INFECTION... https://t.co/Ufn2AnqdeU;6/24/2019 19:53;0
e-coli;1.14E+18;*@ITalkFortnite I've never been there ever since I heard of E-coli being present lmao;6/24/2019 18:23;2
e-coli;1.14E+18;Do you take your shoes off when you come in the house?? We didn’t do it when I was growing up, but I do now! “The most common e-coli bacteria found suggests humans come in contact with a lot of fecal matter from public restrooms and animal waste.” 🤢  https://t.co/n3VB7wdoXU;6/24/2019 17:46;5
e-coli;1.14E+18;*@keepnupwitce_ no more e-coli;6/24/2019 16:49;0
e-coli;1.14E+18;*@ChuckyT3 E-coli is on the ground but yeah there’s worse places for your feet to be 😐😐;6/24/2019 16:20;0
e-coli;1.14E+18;You’re right, they can give you E-coli https://t.co/X5Z0TER5nP;6/24/2019 16:20;0
e-coli;1.14E+18;"""The most common e-coli bacteria found suggests humans come in contact with a lot of fecal matter from public restrooms and animal waste."" https://t.co/i79VEk8UJl";6/24/2019 15:55;0
e-coli;1.14E+18;*@lizzyvoice *@ECMcLaughlin *@MaryLTake “[C]hildren are being diagnosed with “the flu.” Flu as in influenza or flu as in vomiting &amp  diarrhea? Influenza is viral, “the flu” can be, but is more often caused by bacteria incl E-coli &amp  Salmonella. Unsanitary, crowded conditions &amp  bacteria=health crisis.;6/24/2019 15:02;4
e-coli;1.14E+18;*@Darthpadre Amé el vídeo!!! Fue tipo: “maldita E-coli!! No huyas cobardeeeee” 🤣🤣🤣gracias a Dios no son del tamaño de una vaca 😱 si así te agarra una diarrea y vomitadera de santo Cristo y ve el mini tamaño que tienen.;6/24/2019 14:12;0
e-coli;1.14E+18;UPDATE: Nassau County officials will hold a press conference at 10:30 to update us on the e-coli water situation  https://t.co/e6EOaGFRXh;6/24/2019 13:28;3
e-coli;1.14E+18;"Costa Blanca expat hospitalised with e-coli sparks fears over sewage in the street - Euro Weekly News
https://t.co/OoXb20XfkB";6/24/2019 12:40;0
e-coli;1.14E+18;*@legallybae E-coli is not fun.;6/24/2019 11:50;0
e-coli;1.14E+18;"Höga halter av tarmbakterien E-coli har uppmätts vid en populär badplats i Gräfsnäs, Alingsås. Kommunen införde därför ett badförbud på platsen under torsdagen
https://t.co/6IpAEpUkIc https://t.co/NW3tqQim11";6/24/2019 11:37;0
e-coli;1.14E+18;"95% of people believe washroom cleaning impacts on public health. And they`d be right!

For example, Salmonella, E-coli and the Norovirus are just a few of the nasty bacteria that is lurking within dirty public and workplace washrooms

#commercialCleaning #Norfolk #Suffolk https://t.co/u2YbHEr718";6/24/2019 11:02;0
e-coli;1.14E+18;A boil water alert remains in effect today for Long Beach and 3 elementary schools are closed after a student possibly got sick from e-coli. #abc7ny  https://t.co/8dziwVcp8l;6/24/2019 9:15;11
e-coli;1.14E+18;"*@TairyGreene01 Are you sure he isn't yelling ""E-Coli""?";6/24/2019 7:17;0
e-coli;1.14E+18;"من يوم تدربت ف البلديه وانا احايلهم ابا اشوف ل e-coli ولcoliform ع الحقيقه وخلصت شهرين وما شفتهن🙂 .
اليوم بس برد فوادي وشفتهن اخيراً👍🏻..";6/24/2019 7:04;0
e-coli;1.14E+18;*@anaroseofficial totally not cool.  you can get some serious bacterial infections and stuff that way. E-Coli is not a thing to be screwed around with.;6/24/2019 6:45;0
e-coli;1.14E+18;*@enyaiv fr... they’re like this chicken is soo good i’m like 😳 i didn’t know e-coli tasted good.;6/24/2019 5:21;0
e-coli;1.14E+18;"Today I had lunch in a restaurant in Long Beach, NY. I was told that the tap water had e-coli and that if I wanted something to drink, I would need to buy a bottle of water.
Climate change is now.";6/24/2019 5:04;0
e-coli;1.14E+18;Go to *@ChipotleTweets to get some 🌯 Made online order 10min before I would arrive Get there dude at door says “closed get a refund online” I wait for a refund of $25 Lucky there was *@tacobell next door $5 buys the whole menu and I don’t seem to have shitty service or the e-coli;6/24/2019 3:56;0
e-coli;1.14E+18;"*@michaeljknowles I need extra diapers in my old age and will be looking for useless materials to recycle. I hear flag material is one of the softest on your bum, but the fibers can go airborne, spreading e-coli.

I will need to burn them after they're used. https://t.co/rQlIEOQQuz";6/24/2019 3:15;0
e-coli;1.14E+18;*@thekiranbedi *@drmonika_langeh *@HardeepSPuri *@gssjodhpur *@paramiyer_ *@PMOIndia Mam, v good. Its great to see such transformations. Incase u wish, We can help u with water treatment faster and cheaper..We have a Hard Water conditioner that is truly modified in a way that kills e-Coli bacteria too.. https://t.co/GCgWWH1bpa;6/24/2019 2:31;0
e-coli;1.14E+18;*@ABC Ooooooooooo-k-Lahoma with its fracking earthquakes and e-coli drinking water....;6/24/2019 2:28;1
e-coli;1.14E+18;State investigating five cases of e-coli illness potentially linked to Grant's Farm https://t.co/9eISTYePLc;6/24/2019 1:31;2
e-coli;1.14E+18;*@LittleMissFlint My town has e-coli in its water now. Little weird;6/23/2019 23:47;0
