category;tweet_id;text;date;retweet_count
groundwater pollution;1.14E+18;"New GPR to reduce nitrogen fertilizer pollution. Gives me chance for a Jeff ""Goose Poop"" Backer joke #mnleg https://t.co/WGcyWd9qJV";6/24/2019 18:01;0
groundwater pollution;1.14E+18;Not goose shit: new Groundwater Protection Rule to reduce risk of nitrogen fertilizer pollution #mnleg #mnag https://t.co/V2iKufwCYr;6/24/2019 18:01;1
groundwater pollution;1.14E+18;New CIMMYT research reveals groundwater conservation policies encourage #cropburning and contribute to the #airpollution crisis in northwestern #India. How can #sustainable technology help?  https://t.co/hegmwyjt2z *@ACIARAustralia https://t.co/hBaW5jqCUQ;6/24/2019 17:28;1
groundwater pollution;1.14E+18;"UtilityDive: Illinois regulators last week changed air pollution controls, mandated 2 GW coal retirements and agreed with climate advocates in a groundwater contamination lawsuit.

https://t.co/TmRUnvl3VQ";6/24/2019 15:42;0
groundwater pollution;1.14E+18;"Illinois regulators last week changed air pollution controls, mandated 2 GW coal retirements and agreed with climate advocates in a groundwater contamination lawsuit.

https://t.co/e69ayOSMSD";6/24/2019 15:39;1
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash - Chicago Tribune https://t.co/X3KQYWnR0Q;6/24/2019 15:37;0
groundwater pollution;1.14E+18;"Illinois pollution board rules Waukegan #coal plant along Lake Michigan shoreline polluted groundwater with #coalash.

*@SierraClub and other environmental groups filed the complaint in 2012 alleging four IL plants broke state pollution laws &amp  regulations.
https://t.co/DaWajIGq2Z";6/24/2019 15:16;24
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/SI47e0B4UI;6/24/2019 15:16;0
groundwater pollution;1.14E+18;"ICYMI: Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash, which environmental groups say could pose a risk to humans
https://t.co/4Boq7WHnt4 https://t.co/1MVopl7H7t";6/24/2019 15:12;3
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/F3RzHnEeam;6/24/2019 15:02;0
groundwater pollution;1.14E+18;Effects of groundwater pollution, Learn More: https://t.co/GvWMn5DbaY #groundwater #pollution #morris #sussex #bergen #essex #NJ #groundwaterpollution https://t.co/SqAWKJvqHi;6/24/2019 14:45;0
groundwater pollution;1.14E+18;"Later #rice planting in #Haryana and #Punjab leads to concentrated agricultural burning in the late fall and 39% higher peak fire intensity, contributing to poor air quality. Learn more: https://t.co/w1NtwPnYWD

Read the full paper at https://t.co/BXFENkmTWZ";6/24/2019 11:30;2
groundwater pollution;1.14E+18;"According to a 2018 Niti Ayog report, #Delhi is among 21 Indian cities that is poised to run out of #groundwater by 2020.
Illegal constructions near #reservoirs, overextraction of #groundwater, #pollution in water… https://t.co/IULuqBbdMy";6/24/2019 10:45;0
groundwater pollution;1.14E+18;Coca-Cola Charged with Groundwater Depletion and Pollution in India. https://t.co/3TqZjUqHqX.;6/24/2019 10:06;0
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash - Chicago Tribune https://t.co/stnMweQWWW;6/24/2019 7:15;1
groundwater pollution;1.14E+18;...not priced in (from CO2 via pesticide pollution of groundwater to cyber security) as well as distortive (and dynastic) inequality (accumulation leads to exponential riches, and since money in modern societies is an important information-transmission medium, this distorts ...;6/23/2019 22:20;0
groundwater pollution;1.14E+18;"More people, more #food, worse #water?

In many countries the biggest source of water pollution today is agriculture — not cities or industry — while worldwide, the most common chemical contaminant found in groundwater aquifers is nitrate from farming: https://t.co/n0saP5tKEV https://t.co/icGiO4QvB9";6/23/2019 21:09;0
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/0K2mIlNLrW;6/23/2019 20:43;0
groundwater pollution;1.14E+18;Stoked to see the city of Los Angeles finally investing in municipal composting to minimize GhG emissions and groundwater pollution https://t.co/ZfEi6gQZPp!;6/23/2019 19:02;0
groundwater pollution;1.14E+18;"""Carly Michaels of Clean Wisconsin called the proposed groundwater standards ""a great first step to tackle this issue head on. We're pleased that PFAS pollution is a priority for the Evers Administration during the Year Of Clean Drinking Water."" #WIWater

https://t.co/I8hHMnP1q8";6/23/2019 17:49;0
groundwater pollution;1.14E+18;Pollution caused by industries in the #SIPCOT complex in #Cuddalore of #TamilNadu State has polluted the groundwater, so much so that #farmers have no choice but to uproot borewells kept for irrigation. https://t.co/lk2Mc0DETX;6/23/2019 15:25;0
groundwater pollution;1.14E+18;"Later #rice planting in Haryana and Punjab leads to concentrated agricultural burning in the late fall and 39% higher peak fire intensity, contributing to poor air quality. Learn more: https://t.co/hegmwyjt2z

*@ACIARAustralia #cropburning #India #airpollution https://t.co/ZB9bO7HTyB";6/23/2019 13:55;2
groundwater pollution;1.14E+18;Any researchers on Groundwater pollution monitoring that can be my mentors? Thank you.;6/23/2019 12:42;0
groundwater pollution;1.14E+18;Coca-Cola - Groundwater Depletion and Pollution in India ⁦*@simonahac⁩  https://t.co/Z93m4CBc83;6/22/2019 21:29;0
groundwater pollution;1.14E+18;Comparison of Biological Nutrient Removal via Two Biosorption-Activated Media Between Laboratory-Scale and Field-Scale Linear Ditch for Stormwater and Groundwater Co-treatment Water, Air, &amp  Soil Pollution https://t.co/6GqLDGMnBq https://t.co/4fUUdESuLb;6/22/2019 19:52;1
groundwater pollution;1.14E+18;*@AllanCalvin16 *@newtgingrich *@realDonaldTrump Poor parts, mechanisms. Long term affects water, air and groundwater pollution. See history of Love Canal and many newer situations.  Part of my reasoning for most regulations.;6/22/2019 19:00;0
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/h8VzA86aQU;6/22/2019 14:18;0
groundwater pollution;1.14E+18;Agricultural pollution has led to the increase in soil and groundwater salinity, causing a reduction in rice production in Bagherhat region in Bangladesh&gt &gt Join the discussions at our Learning Café by *@WaterAcacia #glfbonn2019 #thinklandscape https://t.co/LuIEVq4iIY;6/22/2019 7:55;0
groundwater pollution;1.14E+18;"“Yang explained why DHS is recommending stricter limits on PFAS than are called for in a federal advisory:  ""....we're using a lower number because we think that's where the data, the science, is telling us to set the number.""  Yes! This is how you do it.  https://t.co/7JrLpxrYyR";6/22/2019 2:00;2
groundwater pollution;1.14E+18;Recommendations On Groundwater Pollution Limits Could Affect Many Wisconsinites https://t.co/gVLlWX7kCi;6/21/2019 21:09;0
groundwater pollution;1.14E+18;"Area Senator Commends DHS On Strict Groundwater Pollution Limits - Dangerous compounds have been found in wells contaminated by Tyco’s Marinette facility in the Town of Peshtigo and surrounding area. 
https://t.co/i2VCsI4Us9 https://t.co/qeFilpwYpS";6/21/2019 21:06;0
groundwater pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/JT9oQrykkQ;6/21/2019 20:51;2
groundwater pollution;1.14E+18;Wisconsin officials are proposing an enforcement standard for PFAS that is far more stringent than what the U.S. Environmental Protection Agency recommends. https://t.co/e9Fss0qCL2;6/21/2019 19:02;0
groundwater pollution;1.14E+18;Won a top prize this week in Utah's journalism contest for this article about groundwater pollution. Thanks to *@UTInvestigative and my supporters at *@pactio_us for making this coverage possible &amp  stay tuned for more. https://t.co/BQYbhE1kDy;6/21/2019 16:39;5
groundwater pollution;1.14E+18;"New study links groundwater conservation to increased #cropburning that contributes to #India’s #airpollution crisis. Read more here: https://t.co/hegmwyjt2z

*@ACIARAustralia #cropburning #India #Haryana #Punjab #rice #HappySeeder https://t.co/1HQGHqLUqO";6/21/2019 16:00;1
groundwater pollution;1.14E+18;"As #Chennai reels under #water crisis, faulty restoration of Paruthipattu #lake left citizens distressed. The citizens expressed their concern about contamination of the lake, #pollution of #groundwater, and poor implementation of the plan.
https://t.co/PLNPmYr9fM https://t.co/aVERpV7zN2";6/21/2019 13:29;0
groundwater pollution;1.14E+18;Groundwater conservation policies designed to delay planting and harvesting of rice may reduce air pollution caused by crop residue burning in India https://t.co/rdPZWdp1UW;6/21/2019 9:10;1
groundwater pollution;1.14E+18;*@SwachhBharatGov Air pollution, presence of solid waste in the neighbourhood and 3 mountain of garbage in Delhi, contimination of groundwater, cutting of trees, traffic jams etc are directly or indirectly affecting health of all in Delhi.;6/21/2019 4:31;0
groundwater pollution;1.14E+18;"Interesting study, but we need to also look at regional perspective to minimize the tradeoff rather than exploring answers within two states. For NWIndia it is not about weighing up a tradeoff between groundwater depletion&amp  air pollution but addressing both issues. 
*@irri *@CIMMYT https://t.co/3neDy8ey30";6/21/2019 2:30;0
groundwater pollution;1.14E+18;https://t.co/1kbC3qqOpJ Illinois Pollution Control Board Finds NRG Energys Subsidiary Responsible for Violating Illinois Groundwater Standards with Toxic Coal Ash Contaminants;6/21/2019 1:53;0
groundwater pollution;1.14E+18;https://t.co/FuQXDgJNtF IL Pollution Control Board Finds NRG Energys Subsidiary Responsible for Polluting Groundwater with Toxic Coal Ash;6/21/2019 1:48;0
groundwater pollution;1.14E+18;"“We’ve identified a threat to groundwater across the U.S. from the mismanagement of coal ash at almost every plant in the country,”

“The lack of government attention to that finding is very disturbing,”

#KeepItintheGround #Science #ClimateChange https://t.co/6nGbvip3kS";6/20/2019 22:57;148
groundwater pollution;1.14E+18;*@jackklok *@PeterGleick If you were a Tamil Nadu farmer and the monsoon rains had failed a few years in a row. What would you do? You’d up sticks and move to a familiar city with your family. The issue for Chennai is lots of people moving, all wanting clean water from groundwater-🌧🔽&amp  pollution incrsin;6/20/2019 22:27;0
groundwater pollution;1.14E+18;"Nearly 500,000 Texans Live in Communities with Contaminated Groundwater. Lawmakers Aren’t Doing Much About It.
#Texas #pollution #cleanwater https://t.co/Gqf9u45BQ9";6/20/2019 21:54;0
groundwater pollution;1.14E+18;"Here's the press release
https://t.co/NXnsFyvrKH";6/20/2019 19:48;0
groundwater pollution;1.14E+18;Huge victory today in IL for clean water + corporate accountability as Pollution Control Board rules that *@nrgenergy is liable for groundwater contamination from its toxic coal ash in 4 communities in IL. Time to clean up, *@nrgenergy. #beyondcoal https://t.co/KJnLKzBE2r;6/20/2019 19:01;15
groundwater pollution;1.14E+18;"New York State released a $585 million plan  to contain and treat the Bethpage groundwater pollution plume that has been spreading from former Northrop Grumman and Navy facilities.

https://t.co/tu3jz9e6Dj";6/20/2019 19:01;0
groundwater pollution;1.14E+18;"IPCB finds *@nrgenergy subsidiary responsible for violating groundwater standards with toxic #coalash. ""We urge the Board to impose a remedy that holds out-of-state companies accountable for cleaning up the pollution they dump in Illinois."" https://t.co/DNCN7VidAE";6/20/2019 18:04;4
groundwater pollution;1.14E+18;"Illinois Pollution Control Board Finds NRG Energy's Subsidiary Responsible for Violating Illinois Groundwater Standards with Toxic Coal Ash Contaminants: Sierra Club https://t.co/7OpPptmFIw #environment

MORE w/ EcoSearch: https://t.co/IE5OthTPSC";6/20/2019 17:52;0
groundwater pollution;1.14E+18;"A Core Problem, and Solution Proposed https://t.co/Mzttz4TCii ""When we talk about the environmental impacts of pollution - oil spills, fracking infiltration into groundwater, radioactive waste emissions &amp  dumping, &amp  plastic materials releasing persistent organic pollutants...""";6/20/2019 17:12;4
groundwater pollution;1.14E+18;"Policymakers must weigh up tradeoffs when devising groundwater conservation and crop residue burning policies to avoid #airpollution crisis in #NewDelhi. Learn more here: https://t.co/hegmwyjt2z

*@ACIARAustralia  #India #Haryana #Punjab #rice #HappySeeder https://t.co/LHLeluA0vn";6/20/2019 15:03;1
groundwater pollution;1.14E+18;At the *@WASHClusterGlob annual meeting *@manuelbessler of *@SwissHumAidUnit reminds everyone that there is a broader water crisis: salination  groundwater pollution  overused water supplies - the humanitarian WASH gap is even bigger when seen against this background!;6/20/2019 14:09;2
groundwater pollution;1.14E+18;At a press conference in Alden Village in Livonia, where residents will give an update on their lawsuit against *@Ford regarding the groundwater pollution from the nearby transmission plant. Neighborhood resident William Hale has come with not one but three signs. *@Hometownlife https://t.co/VF8tyncLAu;6/20/2019 13:38;0
groundwater pollution;1.14E+18;"NGO lodges report against Lynas over groundwater pollution: Malaysia Kini https://t.co/JBSaSNwGob

MORE w/ EcoSearch - news: https://t.co/IKIYSHwyd6 web: https://t.co/DxR0b0THlU";6/20/2019 5:08;0
groundwater pollution;1.14E+18;Not only do we have a finite supply of water and increasing demand, we have a rapidly shrinking supply impacted by pollution. 1/3 of China’s groundwater is estimated to be polluted. We need systemic solutions. Doug Baker of *@Ecolab #Circularity19 https://t.co/JV6d0KfP1W;6/19/2019 16:11;3
groundwater pollution;1.14E+18;"#PressRelease: Groundwater conservation policies help fuel #airpollution crisis in northwestern #India: https://t.co/C6lDcmA15u

*@ACIARAustralia #India #Haryana #Punjab #rice #HappySeeder https://t.co/jj2PE2TJiv";6/19/2019 14:25;2
groundwater pollution;1.14E+18;Coal ash pollution is leaking into groundwater across the nation. Hear about how Earthjustice is working to force polluters to clean up their toxic mess. https://t.co/jgcm97OGYa;6/19/2019 13:18;21
groundwater pollution;1.14E+18;Discussing about soil and groundwater pollution prevention and control with Professor Giuseppe Sappa. Another extraordinary opportunity of #sicabprogramme. https://t.co/42ZOoedE9b;6/19/2019 13:05;3
groundwater pollution;1.14E+18;NGO lodges report against Lynas over groundwater pollution https://t.co/VRWLtuUSUC *@nonvitaltooth *@lowelsielow54 *@billtay25 *@arifsetia20132d *@eddydaud *@CA4MSIA *@richardrichli *@imfsea_aruna *@kuabt *@ahkmlog *@GEanalyst *@chongbeng *@_chuad *@twt_stupid *@zulnine09;6/19/2019 10:41;2
groundwater pollution;1.14E+18;NGO lodges report against Lynas over groundwater pollution https://t.co/C3cT1mTKpl https://t.co/EkZoPBnXbG;6/19/2019 9:59;5
groundwater pollution;1.14E+18;NGO lodges report against Lynas over groundwater pollution https://t.co/9CxmbqpbIe;6/19/2019 9:43;0
groundwater pollution;1.14E+18;The International Environmental Cooperation Center of the Ministry of #Ecology and #Environment starts the #Sicab course “Soil and groundwater #pollution and control”. Professor Giuseppe Sappa of *@SapienzaRoma presents the experience of environmental management in EU and Italy. https://t.co/gnSvzzjcR4;6/19/2019 9:06;4
groundwater pollution;1.14E+18;"More people, more #food, worse #water?

In many countries the biggest source of water pollution today is agriculture — not cities or industry — while worldwide, the most common chemical contaminant found in groundwater aquifers is nitrate from farming: https://t.co/FQEpgjo4YF https://t.co/OU9XS8SDV1";6/18/2019 14:22;41
groundwater pollution;1.14E+18;The #sandtank #groundwater model always attracts a lot of attention! Great visual aid for demonstrating flow pathways using source-pathway-receptor approach. Dyes injected to simulate pollution out of landfill which flows through sand aquifer with hydraulic gradient to receptors! https://t.co/FGPggbOyM0;6/18/2019 13:02;2
groundwater pollution;1.14E+18;"Policymakers must weigh up tradeoffs when devising groundwater conservation and crop residue burning policies to avoid #airpollution crisis in #NewDelhi. Learn more here: https://t.co/hegmwyjt2z

#cropburning #rice #India #Haryana #Punjab #HappySeeder https://t.co/mfEqYmsfHQ";6/18/2019 13:02;5
groundwater pollution;1.14E+18;The quality and supply of water in India is under threat as the world's  second-most populous country struggles with pollution and falling  groundwater levels. https://t.co/TxgqCXr4lO;6/18/2019 9:36;0
groundwater pollution;1.14E+18;Interesting study on policy implications- Tradeoffs between groundwater conservation and air pollution in Northern India. Congratulations to *@BallieSingh *@AJMcDon24303477 *@amitsrivastava7 and *@brugerard1 https://t.co/MdTwDu8i9y;6/18/2019 9:17;0
groundwater pollution;1.14E+18;Yes, the Australian-designed Happy Seeder is a crucial innovation for reconciling the difficult tension between conserving groundwater, retaining soil carbon and reducing deadly air pollution in #India *@AusHCIndia *@CSIROnews *@CIMMYT *@dfat https://t.co/bahwdJ2eBm;6/18/2019 9:11;6
groundwater pollution;1.14E+18;"#JustAccepted *@EnTechJournal 
Field demonstration of solar-powered electrocoagulation water treatment system for purifying groundwater contaminated by both total coliforms and arsenic
#electrochemistry #pollution #InnovationTech #sustainability 
https://t.co/BegpSyh2GO https://t.co/QHCFmwZL96";6/18/2019 9:00;1
groundwater pollution;1.14E+18;Forgot to be specific: Red Pond at 600 Wagner Street in Ann Arbor Michigan. This is the treatment system to remove Dioxane 1,4 from the ground water. $Millions$ of dollars have been spent to build &amp  monitor groundwater pollution throughout Ann Arbor, the pollution still persists.;6/17/2019 22:23;0
groundwater pollution;1.14E+18;"New study links groundwater conservation to increased #cropburning that contributes to #India’s #airpollution crisis. Read more here: https://t.co/hegmwyjt2z

#India #Haryana #rice #pollution #happyseeder *@CGIAR https://t.co/J6PiELlAVV";6/17/2019 16:47;4
groundwater pollution;1.14E+18;See our latest story here: Groundwater conservation policies help fuel air pollution crisis in northwestern India... https://t.co/C6lDcmA15u;6/17/2019 16:30;1
groundwater pollution;1.14E+18;"*@Sammy_Roth Dairy biogas is dirty energy. Give thought to the massive air pollution impacts, groundwater contaminated with nitrates. Don't subsidize pollution!

Managment that does not liquify manure like pasture based operations is the far more climate friendly option.";6/17/2019 15:37;2
groundwater pollution;1.14E+18;"Coal ash pollution -- the toxic &amp  carcinogenic waste that's left over after factories burn coal -- threatens our water, and unfortunately it's incredibly common in the Great Lakes states, polluting ""groundwater at 73 of 80 monitored sites.”

https://t.co/pMasSvFdgV https://t.co/Sl5G1deeXF";6/17/2019 12:56;0
groundwater pollution;1.14E+18;Population needs to be controlled...and another thing we can use domestic filters such as candle type filters for getting potable water. We should conserve and replenish groundwater. Continuous use of chemical fertilizers leads to pollution of groundwater as they seep in. https://t.co/XJerxBHQQk;6/17/2019 10:51;0
groundwater pollution;1.14E+18;"""Soil and groundwater #pollution and #climatechange"": a new course of #sicabprogramme has started today at *@SapienzaRoma. Welcome to the #Shanghai Municipal Bureau of #Ecology and #Environment delegation! https://t.co/PfWPv7nRXY";6/17/2019 10:48;3
groundwater pollution;1.14E+18;*@USRealityCheck *@northkats I AS AN  AMERICAN Taxpayer and Voter DO NOT WANT ANY WARS! The countries of Iraq and Syria are DISASTER AREAS with destroyed groundwater and toxic Farmland. Planet Earth is being destroyed by Human Pollution &amp  Wars. #NoOnAnyWars;6/16/2019 23:57;1
groundwater pollution;1.14E+18;https://t.co/Jtak4Ml3LI;6/16/2019 23:07;0
groundwater pollution;1.14E+18;*@AbdullahKfj *@Mikerhinos *@PlugInFUD *@vincent13031925 *@realChaoZhou *@elonmusk *@Tesla Uh huh.  Batteries are the only thing that produces any pollution.  Unlike oil spills, coal ash spills, fracking chemicals getting into groundwater, etc.  You guys never seem to care about any other instance of mining or manufacturing, unless it's about EV's or solar.;6/16/2019 17:44;0
groundwater pollution;1.14E+18;*@JohnE28650446 *@CBCNews It’s alive!! You should really take some time to look up the threats facing the Fraser River watershed. It isn’t angling, it’s things like pollution, development by industry and major corporations having access to huge amounts of groundwater for free. Ignorance is bliss.;6/16/2019 12:28;0
chemical spill;1.14E+18;"Wow, they spotted the error!
Oh, well done!
https://t.co/Z0ZJZohUPY";6/26/2019 4:36;0
chemical spill;1.14E+18;'Cause my style's like a chemical spill (04:20);6/26/2019 4:20;0
chemical spill;1.14E+18;Two hurt after chemical spill at Dunedin water treatment plant https://t.co/6Cx3CYoYNH;6/26/2019 4:14;0
chemical spill;1.14E+18;FYI don’t let the chemical spill out of the back of the gator or your dad will be PIST *@99Uthe;6/26/2019 2:35;0
chemical spill;1.14E+18;You might have been affected by the flood of 2016 or some industrial disaster like the chemical spill in Charleston in 2014. Or, maybe you live in the Eastern or Northern Panhandle and we've reported other issues affecting your community.;6/26/2019 1:39;0
chemical spill;1.14E+18;"A worker was taken to the hospital following exposure to a chemical at the city Department of Environmental Protection water-treatment facility in Oakwood on Tuesday morning.

#news 
 https://t.co/4OWPpsFtg2";6/26/2019 0:59;0
chemical spill;1.14E+18;UPDATE: Torrington Fire Dept. says test results determined majority of the building affected by yesterday’s chemical spill is safe to renter. Two stores and four apartments remain closed. *@FOX61News https://t.co/NgLKiQgaQS;6/26/2019 0:55;3
chemical spill;1.14E+18;*@pfau Bhopal should get more infamous in the US, but do you really think they're comparable? One is a nuclear event, the other a chemical spill and leak. Bhopal has a chance to be cleaned in your lifetime  Chernobyl will not for literal millenia.;6/25/2019 22:38;0
chemical spill;1.14E+18;"Nightly News Broadcast (Full) – April 25, 2019 | NBC Nightly News https://t.co/PTYzxd02jw

Biden launches 2020 presidential bid, millions under threat from deadly storms on the move tonight, and Chicago chemical spill leaves several people …

source YouTube

The post Nightl…";6/25/2019 22:36;0
chemical spill;1.14E+18;*@AstroKatie I'll likely be found in a chemical resistant suit and respirator cleaning up an oil spill.;6/25/2019 22:35;0
chemical spill;1.14E+18;I got to open for Alice while she worked out some of this and it’s really good also one time we did a weekend at a casino that’s next to a chemical spill &amp  after comedy is over they move the chairs and dance 💃🏻 so anyways watch this for some of that dgaf energy https://t.co/WyYIs6rpG3;6/25/2019 21:32;0
chemical spill;1.14E+18;'Elevated' Chemical Contamination Remains Following Spill Into Farmington River https://t.co/Z2tRp1YimX;6/25/2019 21:08;0
chemical spill;1.14E+18;"kimyasal bir sızıntıdan sonra beş işçi hastaneye kaldırıldı
As Tyson continues its push to privatize plant inspections, five workers were just hospitalized after a chemical spill https://t.co/vQhO56gKrg";6/25/2019 20:46;0
chemical spill;1.14E+18;As Tyson continues its push to privatize plant inspections, five workers were just hospitalized after a chemical spill https://t.co/dWQYDvyahV;6/25/2019 19:39;1
chemical spill;1.14E+18;"""Prosecutors Say No Criminal Charges in Illinois Ammonia Leak"" by The Associated Press via NYT https://t.co/3JM5YFXahZ";6/25/2019 19:25;0
chemical spill;1.14E+18;"Lawmakers and Advocates Want More Regulation Following Chemical Spill - New England Public Radio https://t.co/ZIzRh7UWxv 
#IHMMToday";6/25/2019 18:53;0
chemical spill;1.14E+18;No criminal charges will result from an anhydrous ammonia leak in Beach Park that left more than 40 people stricken with symptoms from the chemical used by farmers as a fertilizer, according to the Lake County State's Attorney's Office. https://t.co/mFx1aQ3Ft8;6/25/2019 18:22;0
chemical spill;1.14E+18;#CochranInc ... resources remain committed to the chemical fire. Incident command reports #Hazmat Group conducting #defensive #spill control / mitigation measures on the exterior of the building. #VCFD #SimiValley https://t.co/gagb5tZbqw;6/25/2019 17:12;2
chemical spill;1.14E+18;Chemical spill near my work so working remotely today 🤷🏻‍♂️;6/25/2019 16:45;0
chemical spill;1.14E+18;Got home from a 13 hour shift yesterday only to find that our apartment building was shutdown due to a chemical spill. I realize now that there is a god. He fucking hates me.;6/25/2019 15:30;0
chemical spill;1.14E+18;f https://t.co/ldPvjpwVbh #hazmat #cbrn #chlorine;6/25/2019 14:51;0
chemical spill;1.14E+18;Elevated' Chemical Contamination Remains Following Spill Into Farmington River https://t.co/Lae20szkTB (*@wnpr) https://t.co/AH5yM6GjKD;6/25/2019 14:11;1
chemical spill;1.14E+18;"Paramedics were at the scene: 
https://t.co/2S7HfePSB7";6/25/2019 13:59;1
chemical spill;1.14E+18;"Two litres of chlorine leaked: 
https://t.co/2S7Hfeyhcx";6/25/2019 13:30;0
chemical spill;1.14E+18;"We've had a MASSIVE corporate chemical spill here in Alabama, dumping untold amounts of poison into our waterways.
Luckily, my congressman *@Robert_Aderholt is laser-focused on the evils of medical marijuana.
*@RepMoBrooks probably thinks rocks falling into our rivers are to blame. https://t.co/zftARDv6Il";6/25/2019 13:16;1
chemical spill;1.14E+18;"Firefighters wore breathing apparatus to deal with the leak: 
https://t.co/2S7HfePSB7";6/25/2019 12:51;1
chemical spill;1.14E+18;The school's sports centre was evacuated this morning #Repton https://t.co/5klsIdXFsq;6/25/2019 12:48;0
chemical spill;1.14E+18;"#FDNY responds to report of chemical spill at water-treatment facility https://t.co/cyF1qqQlhc
#StatenIsland";6/25/2019 12:42;0
chemical spill;1.14E+18;ICYMI: The government is increasingly allowing meat processing plants to police themselves while industrial accidents continue to happen frequently. More often than not, it's the workers who end up in the emergency room. *@hclaire_brown has the story: https://t.co/8OUvvbOPYN https://t.co/TSzK7LqRiX;6/25/2019 12:24;1
chemical spill;1.14E+18;'Elevated' Chemical Contamination Remains Following Spill Into Farmington River https://t.co/t36hGc4CNt https://t.co/ZOdWYGb5iM;6/25/2019 11:42;0
chemical spill;1.14E+18;"No matter the size or scale of a chemical spill, or the chemicals involved, we can help. 

On hand 24/7, we are equipped to return you to safety in the quickest time possible.

#OurBusinessIsRestoringYours https://t.co/mhnZ5KxpY0";6/25/2019 8:05;0
chemical spill;1.14E+18;'Cause my style's like a chemical spill (05:13);6/25/2019 5:13;0
chemical spill;1.14E+18;"Chemical spill, 
Why such incident didn't happen when BN was in power why only when PH takes over, we have seen two, how many more and who is next?";6/25/2019 3:34;2
chemical spill;1.14E+18;10 People at Clark Atlanta University Treated After Chemical Spill in Science Building https://t.co/Mvs2HK65WV #https://bit.ly/2u8hvUr #*@hartfordinsure https://t.co/pyZISffZq1;6/25/2019 1:37;0
chemical spill;1.14E+18;*@Whimmery no, it was a chemical processing plant. radiation wasn't the danger, a horrific chemical spill was;6/24/2019 20:03;0
