category;tweet_id;text;date;retweet_count
groundwater contamination;1.14E+18;A significant development in the ongoing effort to resolve groundwater contamination issues at the site of the Hidden Lane Landfill in #Loudoun. The EPA says it will connect homes affected by the landfill to a public water system. Details here: https://t.co/tn28Zaqwj7 https://t.co/qgf1rC1aU6;6/20/2019 18:33;0
groundwater contamination;1.14E+18;"#Illinois is still allowing the polluting of the water &amp<> destroying nature for dirty energy companies. #environment

https://t.co/ogxf3jDa9B";6/20/2019 18:21;1
groundwater contamination;1.14E+18;After #PFAS #contamination was found on Maine dairy farms, contaminating soil, groundwater &amp<> milk, Michigan regulators begin to check farms using human waste as fertilizer. Is PFAS getting into the food supply? Over a dozen state a…https://t.co/si8Ix0ku3T https://t.co/VP8AACXyIH;6/20/2019 15:38;0
groundwater contamination;1.14E+18;hdl`hrrgorman I think the politicization comes a lot from the fear of meltdowns, which I agree is overblown. But I do think worries about groundwater contamination and such are more reasonable given current tech and energy funding.;6/20/2019 14:39;0
groundwater contamination;1.14E+18;hdl`MonteWall2 *@EnergyInDepth Out of civility, I will leave the theology out of the discussion, but the effects of coal and oil burning and related spills are not fear mongering. https://t.co/SHkjFCkkkl;6/20/2019 14:10;0
groundwater contamination;1.14E+18;hdl`MonteWall2 *@EnergyInDepth And do you genuinely believe those outweigh the costs of poisoning the air and water from coal emissions, coal ash spills, and groundwater aquifer contamination that will persist long past 4-20 generations from now?;6/20/2019 13:34;0
groundwater contamination;1.14E+18;"While  locating groundwater in the Satara, Solapur and Sangli region, researchers from the Indian Institute of Geomagnetism point out that there is urgent need to protect the existing aquifers from contamination.
https://t.co/ESSgNAzkmg via *@STEAMindiaReports";6/20/2019 10:11;5
groundwater contamination;1.14E+18;NEW to Earthwise. Assessing microbiological contamination in groundwater sources - https://t.co/YicCrwVKGd *@BritGeoSurvey #geology #groundwater https://t.co/K85gZ2qRQv;6/20/2019 9:01;1
groundwater contamination;1.14E+18;"Swachh Bharat Mission:

Opposition called it Jumla.

But

In 2018, WHO said Swachh Bharat Mission would save 3 lakh lives in India after it is totally open-defecation free.

Now in 2019, UNICEF study reveals Swachh Bharat Mission in villages has reduced groundwater contamination.";6/20/2019 1:12;0
groundwater contamination;1.14E+18;"“...PFAS are extremely stable &amp<> can travel easily from water to soil to animals to fish to humans...PFAS used in firefighting foam at the Williamtown RAAF Base NSW were found kilometres away in groundwater, seawater, &amp<> agricultural &amp<> seafood supplies.”
https://t.co/ZPrr5Swueg";6/19/2019 23:45;2
groundwater contamination;1.14E+18;"""In north-west NSW, a proposed CSG extraction project threatens the GAB, risking contamination and depressurisation. Santos has stated that depressurisation of groundwater head will have a significant impact on local groundwater resources.""
https://t.co/HwqwGfxQ3q";6/19/2019 23:32;40
groundwater contamination;1.14E+18;"👿👺👺👺'Trump administration considers uranium mining in Grand Canyon, threatening ancient Native American tribe
   'If this groundwater contamination happens in particular, there’s no going back'
    The Trump... https://t.co/FHb81thHdz";6/19/2019 23:02;0
groundwater contamination;1.14E+18;"""This is an example of good intentions gone awry. I am talking about the arsenic contamination of groundwater in Bangladesh, which is the source of potable water for ninety-five present of the people of Bangladesh."" - Nadim Khandaker https://t.co/rLRu7HbbcW #SDG6 #Bangladesh";6/19/2019 21:00;0
groundwater contamination;1.14E+18;We've got our own Fukushima in the form of the Hanford nuclear facility just up the river. Despite its many problems in the past 3 years<> leaks, contaminated workers, groundwater contamination, people still get more worked up over Japan than what's... https://t.co/fWkOC3D6pw;6/19/2019 19:14;0
groundwater contamination;1.14E+18;"""At former and active military bases near Dallas, Austin and San Antonio, firefighting foam has caused PFAS contamination levels thousands of times higher than what the CDC deems safe,"" writes *@collins_reports https://t.co/j9UgF6oTP5";6/19/2019 18:44;6
groundwater contamination;1.14E+18;(July 2018): The Former SWAMPY Coal Lobbyist Now Leading the EPA Gutted Coal Ash Regulations allowing for contamination of groundwater https://t.co/xXwhHivZFg;6/19/2019 18:32;8
groundwater contamination;1.14E+18;What does Michigan have a lot of? ~Water.~ I haven't seen many in-depth reports on coal ash contamination. This four-part series demonstrates how particle ash produced by coal power plants can negatively affect water quality. https://t.co/6MQEwuF0It;6/19/2019 15:58;0
groundwater contamination;1.14E+18;An average of 200,000 Indian lives are lost every year due to inadequate supply or contamination of water. Twenty-one major Indian cities are estimated to run out of groundwater by 2020 -- just a year away. https://t.co/OktMH9H5jq;6/19/2019 15:16;1
groundwater contamination;1.14E+18;New York’s Westchester County claims airport groundwater contamination from the use of firefighting foams will be heard as part of a widespread consolidation of similar federal cases. https://t.co/6umF9wF1y5;6/19/2019 14:52;0
groundwater contamination;1.14E+18;hdl`thehill More bullshit, as groundwater PFAS contamination is becoming more known, and micro plastics are being found in major waterways and oceans, with sea life choking on the plastic debris.;6/19/2019 13:20;0
groundwater contamination;1.14E+18;hdl`PrinSciAdvGoI *@veenas_water *@IMDWeather *@MinOfJalShakti *@paramiyer_ Thanks *@PrinSciAdvGoI for the tweet and *@veenas_water for the spark. Another idea is the need to mitigate at all costs groundwater contamination (biological/chemical) through developing computer generated visualisation for public use.;6/19/2019 6:35;0
groundwater contamination;1.14E+18;Hmm. https://t.co/C99K7v7dht;6/19/2019 4:27;0
groundwater contamination;1.14E+18;KDHE: Study shows no link between decades of Haysville groundwater contamination, increase in cancer cases https://t.co/XNf6ALqs4a https://t.co/zDFgk0se8Q;6/19/2019 4:02;0
groundwater contamination;1.14E+18;KDHE: Study shows no link between decades of Haysville groundwater contamination, increase in cancer cases https://t.co/BVEHGwFHch https://t.co/xKipP9PMsh;6/19/2019 4:02;0
groundwater contamination;1.14E+18;New Report Reveals Severe Groundwater Contamination at Illinois Coal Ash Dumps https://t.co/zFcRzr5OVF via *@earthjustice;6/18/2019 20:46;0
groundwater contamination;1.14E+18;.*@3M may not believe it's responsible for #PFAS contamination of New Jersey's groundwater and other natural resources, but *@NewJerseyOAG would beg to differ. Over the past few months, AG Grewal's office has brought multiple lawsuits to hold 3M and other companies accountable. https://t.co/TZbZn48xKZ;6/18/2019 20:14;0
groundwater contamination;1.14E+18;hdl`MayorofLondon materials used in *batteries are harmful to the environment*. The mining and processing of metals such as lithium, copper, and nickel requires much energy &amp  can release toxic compounds. population maybe exposed to toxic substances through air and groundwater contamination. https://t.co/dnhvFZ67lm;6/18/2019 16:27;0
groundwater contamination;1.14E+18;"I won a “gold digger” award for a story I wrote on PFAS contamination, which is funny because I nominated myself for poisoning my (first) husband. 

Link: https://t.co/LBHTy9aK14 https://t.co/cYMhhZZaKL";6/18/2019 15:16;2
groundwater contamination;1.14E+18;"hdl`berthacoombs *@jimcramer *@MichaelPollin It's funny my environmentalist meat eating friends worry about glyphosates, groundwater contamination, etc for all of the vegan items produces....maybe the problem today isn't meat vs. vegan but the way ""conventional farming"" is done.";6/18/2019 15:05;0
groundwater contamination;1.14E+18;"How would you like our data on contaminated groundwater be presented in our new groundwater mapping tool?  We want to hear from you. #LCCMR #ENRTF

https://t.co/f5kvAA5B9C";6/18/2019 14:40;1
groundwater contamination;1.14E+18;hdl`physorg_com *@RiceUniversity *@PNASNews No mention how to safely dispose of the “contaminants” once removed from seawater. These salts must be sequestered  can’t dump it in the ocean  burying risks groundwater contamination  etc. Probably THE problem with desalination.;6/18/2019 13:43;0
groundwater contamination;1.14E+18;hdl`EnergyCredit1 Agree, cancer (especially in children) is an absolute travesty.... but highly, highly unlikely it is related to groundwater contamination from well completions.;6/18/2019 13:42;0
groundwater contamination;1.14E+18;"hdl`DrHCaldicott ""radioactive reactor cores have been in direct contact with groundwater for the last eight years, and then that highly toxic radioactive water enters the Pacific Ocean. When the disaster struck TEPCO wanted to build an ice-wall to prevent the spread of the contamination...😺 https://t.co/4ZA06qRUIl";6/18/2019 11:49;2
groundwater contamination;1.14E+18;"https://t.co/SwxZaSVwCp Multi-tracing of recharge seasonality and contamination in groundwater: A tool for urban water resource management  
Publication date: 15 September 2019

Source: Water Research, Volume 161

Author(s): Y. Vystavna, S.I. Schmidt, D. Diadin, P.M. Rossi, Y. …";6/18/2019 10:44;1
groundwater contamination;1.14E+18;"https://t.co/Pr8SN9Tjv1 Multi-tracing of recharge seasonality and contamination in groundwater: A tool for urban water resource management  
Publication date: 15 September 2019

Source: Water Research, Volume 161

Author(s): Y. Vystavna, S.I. Schmidt, D. Diadin, P.M. Rossi, Y. …";6/18/2019 10:16;0
groundwater contamination;1.14E+18;A primer for groundwater contamination, the hydrological cycle. https://t.co/bKttdTUb0D;6/17/2019 22:14;0
groundwater contamination;1.14E+18;Catch up on the latest state regulatory initiatives aimed at addressing groundwater and drinking water #PFAS contamination #EnergyFinanceReport #environmentallaw https://t.co/KqHBkIpkNL;6/17/2019 21:44;0
groundwater contamination;1.14E+18;"hdl`akhan2201 *@memenist_ *@CaptainThumbsUp *@peaceforchange Ab kat le
Fake propaganda yaha nahi chalega
UNICEF REPORT
https://t.co/0I4nHmzw0W";6/17/2019 18:29;1
groundwater contamination;1.14E+18;We're  speaking to *@CityofGadsden Council tomorrow to talk about groundwater contamination from the #coalash on the #coosariver If you have time to come express your concern about this issue, please come to City Hall (4th floor) at 9 AM  or pre-council meeting at 10 AM. https://t.co/fRImGV8aDG;6/17/2019 18:05;7
groundwater contamination;1.14E+18;Contaminant Source Barrier Toolkit! Chuck Newell from GSI Environmental Inc evaluated flow reduction agents delivered via a permeation grouting technology to manage chlorinated solvent source zones https://t.co/1Aw8OoZPKh https://t.co/4jh6EDruLW;6/17/2019 17:01;0
groundwater contamination;1.14E+18;hdl`kennyjc1 *@AnnaVickerstaff Hi Ken - when you say ‘carcinogenic chemicals’ what exactly do you mean, bearing in mind we use mainly water? Also be reassured people such as *@EnvAgency make sure there’s no contamination between the groundwater a few hundred metres below the surface and our well about 2km down.;6/17/2019 16:51;0
groundwater contamination;1.14E+18;Work to assess groundwater contamination from Cameco's Key Lake Mill will start later this month - #Sask  https://t.co/yzm7tEavx9;6/17/2019 16:29;0
groundwater contamination;1.14E+18;"Coal ash pollution -- the toxic &amp  carcinogenic waste that's left over after factories burn coal -- threatens our water, and unfortunately it's incredibly common in the Great Lakes states, polluting ""groundwater at 73 of 80 monitored sites.”

https://t.co/pMasSvFdgV https://t.co/Sl5G1deeXF";6/17/2019 12:56;0
groundwater contamination;1.14E+18;The Door County Environmental Council will host microbiologist Mark Borchardt on June 19, 7 pm, at the Kress Pavilion in Egg Harbor for a free presentation about the sources and risk factors related to groundwater contamination in NE Wisconsin. #WIWater https://t.co/e5Pwa116PM;6/17/2019 12:37;8
groundwater contamination;1.14E+18;Were you aware that many of our countries landfills have been closed due to them being full or from groundwater contamination. Once groundwater has been contaminated, it is nearly impossible to clean. #saynotolandfills #zerowaste #mondaymotivation #mondaythoughts;6/17/2019 12:36;0
groundwater contamination;1.14E+18;Multi-tracing of #recharge #seasonality and #contamination in #groundwater: A tool for #urban #water #resourcemanagement https://t.co/NJILz9bJMX https://t.co/pqgeJ7mZMq;6/17/2019 6:18;0
groundwater contamination;1.14E+18;East Kingston Meeting To Address Groundwater Contamination In https://t.co/e0Ip5hiw7a;6/16/2019 17:54;0
groundwater contamination;1.14E+18;"#ExpressExplained | A study released by the central government has found that villages that are not yet open defecation-free are 12 times more likely than ODF villages to carry the risk of faecal contamination of groundwater.

https://t.co/XMWvTIXXDr";6/16/2019 13:30;2
lake contamination;1.14E+18;"Lake Michigan - Warren Dunes Beach Berrien
Lake Michigan - Weko Beach Berrien

Both Beaches closed today due to the following advisory is in effect:Contamination Advisory... https://t.co/aGgHfhR0dR";6/25/2019 20:17;0
lake contamination;1.14E+18;Beaches at Mona Lake, Wolf Lake closed for E. coli contamination https://t.co/3aGCjxWggg;6/25/2019 19:02;0
lake contamination;1.14E+18;Contamination advisory issued for Lake Michigan at Pere Marquette Park https://t.co/hsYKID2DGv;6/25/2019 19:00;0
lake contamination;1.14E+18;Contamination advisory issued for Lake Michigan at Pere Marquette Park https://t.co/NSeY8VLFcB;6/25/2019 18:58;0
lake contamination;1.14E+18;Contamination advisory issued for Lake Michigan at Pere Marquette Park https://t.co/Uh4PZ5gpqg;6/25/2019 18:57;0
lake contamination;1.14E+18;"HEADS up beach goers!! ⛱🌊
🔺Contamination Advisory🔺

RE: *@MuskegonSkyWarn 
Pere Marquette Park
High bacteria levels

👉🏼https://t.co/vVK53SNOcu

#13oys #michigan #beach #lake https://t.co/ZXwlKw5QX5";6/25/2019 17:32;0
lake contamination;1.14E+18;Sampling at Bathurst Quay in Toronto Harbour by Lake Ontario Waterkeeper &amp  volunteers continues a 34 day streak of serious bacteria contamination. Must do better! #swimdrinkfish ⁦*@swimguide⁩ https://t.co/W6c12FrWyw;6/25/2019 12:08;3
lake contamination;1.14E+18;"Public meeting in #SouthLakeTahoe Wednesday to discuss the current status of #PCE contamination and cleanup of groundwater.  *@SouthTahoePUD #TahoeKeys #LahontanWater 
https://t.co/oBWchqaA8t https://t.co/O4bEhixGyO";6/24/2019 19:47;0
lake contamination;1.14E+18;"“The way I see it now, EPA is using the lake bottom as the largest repository (of mining contamination) in our basin, if not the country.” — Phil Cernera, director of the Coeur d'Alene Tribe’s Lake Management Department. By *@erbenson1 *@highcountrynews 
https://t.co/j8YNMHK1Pf";6/24/2019 17:24;9
lake contamination;1.14E+18;#LoganLakeBC - Contamination causes concern in Logan Lake https://t.co/ZpFtIoI4ul;6/24/2019 16:32;0
lake contamination;1.14E+18;"Do you want to dive deeper into arsenic contamination of lake beds? Read about the *@toxtranslation/*@UW_SRP collaboration on arsenic cycling in lakes of the Puget Sound region.
https://t.co/WRaD9LFY4o";6/24/2019 16:10;0
lake contamination;1.14E+18;Beaches at Mona Lake, Wolf Lake closed for E. coli contamination https://t.co/u9rCEHCnNn;6/24/2019 4:51;0
lake contamination;1.14E+18;"hdl`profmusgrave Incidence of the condition that kept me from having kids has increased dramatically over last 60 yrs &amp  it's been  linked to PCBs. I grew up near Lake Erie, which has one of highest rates of PCB contamination in US.

It can't be ""proven"" yet, I know, but is likely a factor, imo.";6/24/2019 1:13;0
lake contamination;1.14E+18;We’re now sailing to the next contamination point - bay lake tower https://t.co/bYtBcgKgff;6/23/2019 15:27;0
lake contamination;1.14E+18;We have been expressing our concern regarding the pollution at Man Sagar Lake in Jaipur. People visiting the Jal Mahal Palace are littering leading to contamination of the water body with plastics and other... https://t.co/Srlc7jQQcz;6/23/2019 14:46;0
lake contamination;1.14E+18;hdl`PeterMacKay While you have fun with this,Milk and Juice have been using cartons lined with Aluminum or Plastic for decades.  The real problem is they are only marginally better than plastic bottles.   Why do people use bottled water, because ground water contamination or river/lake pollution;6/23/2019 13:29;0
lake contamination;1.14E+18;Because the lake water is 30 years of poison contamination;6/23/2019 5:31;0
lake contamination;1.14E+18;hdl`David_desJ I guess I read it differently from you. The point to me is that it still persists in the system all of these years later. A while ago I did statistical analysis on DDT contamination in trout in Yellowstone lake. It was startling to me then, &amp  even more so now almost 30 yrs later.;6/22/2019 18:05;0
lake contamination;1.14E+18;"Contamination causes concern in #LoganLake
https://t.co/UAdGudrZHS https://t.co/GJqYsEHrQO";6/21/2019 22:31;0
lake contamination;1.14E+18;The *@EPA awarded the *@WDNR beach water quality monitoring grants along Lake Superior &amp  Lake Michigan coastline. These grants increase public information about #waterquality at our beaches &amp  help partners conduct testing and address contamination sources. https://t.co/iJJcvhZXOH;6/21/2019 14:02;4
lake contamination;1.14E+18;"As #Chennai reels under #water crisis, faulty restoration of Paruthipattu #lake left citizens distressed. The citizens expressed their concern about contamination of the lake, #pollution of #groundwater, and poor implementation of the plan.
https://t.co/PLNPmYr9fM https://t.co/aVERpV7zN2";6/21/2019 13:29;0
lake contamination;1.14E+18;Hoping to receive #3MSettlement funds, a resident of Lake Elmo gives an overview of his proposed project, as his property is at the edge of the well advisory area for #PFAS contamination https://t.co/mnG4HmrvNg;6/19/2019 15:02;0
lake contamination;1.14E+18;Extreme drought in LA? Not today. Still, we should be filling our reserves + building infrastructure to prepare for the next one. If sea levels rise, we'll need our underground aquifer full to prevent contamination + backups like Owens Lake + The Salton Sea. #naturalmath #ssac;6/18/2019 14:40;0
lake contamination;1.14E+18;"Sometimes pollution is dramatic, like aerial footage of a 2011 coal ash pond collapse that sent toxic contents onto the beach and into Lake Michigan in Oak Creek, just south of Milwaukee. (Via *@wiscontext)
https://t.co/oDetn7S3yB";6/18/2019 3:32;1
lake contamination;1.14E+18;Work to assess groundwater contamination from Cameco's Key Lake Mill will start later this month - #Sask  https://t.co/yzm7tEavx9;6/17/2019 16:29;0
lake contamination;1.14E+18;Jens Kallmeyer talks about #geomicrobiology and what work on the #LakeTanganyikaDrilling Project could mean. He also talked quite a bit about contamination, how to avoid it, and how oxygen is bad when it comes to #anaerobic #bacteria records in lake sediments. https://t.co/wA3rx7dFUI;6/17/2019 11:44;1
lake contamination;1.14E+18;hdl`nitin_gadkari sir today I watch news i.e nagpur lake has huge contamination due to direct sewage in them. U always talking about clean river but wht about this, i hope u will take quick action;6/17/2019 10:57;0
water pollution;1.14E+18;"hdl`Ofwat 

All fines imposed on water companies for pollution breaches , should use the money for planting trees and other direct enhancing of nature.";6/25/2019 21:21;0
water pollution;1.14E+18;"hdl`safesky19 *@Trump_Regrets *@realDonaldTrump This is what Presidents mean when they talk about deregulation. 
Deregulation is code for: More money for *@GOP corporate donors + more air, water, and land pollution.";6/25/2019 21:13;0
water pollution;1.14E+18;https://t.co/By0KBr5HQV | Great Fish River pollution: Water and sanitation dept takes local municipality to court https://t.co/vu9UsxpVKw;6/25/2019 21:11;2
water pollution;1.14E+18;For years, Carnival has been whacked for cartoonishly evil acts of water pollution. https://t.co/OxFVBbIKZM;6/25/2019 21:05;1
water pollution;1.14E+18;hdl`republic I tht the PMO is supposed to take us fwd but he keeps living in the past . he shd talk abt the present situations water crisis pollution children dying mob lynching rapes of kids / women healthcare schools. these politicians only want vote n then divert attn with some thing 2 dbt;6/25/2019 20:53;0
water pollution;1.14E+18;"hdl`ChakraNews *@JointMath *@AmandaB_Johnson *@stefantking *@RobertJShiller *@ouboters *@TedTurnerIII *@PXDtweets *@Water *@FTC
crypto-tokenize NEWENERGY
https://t.co/vUyBVGdWM2
replace petro-dollar
https://t.co/SBiakksXVv
fix pollution
https://t.co/udMnYASMnf
be rich
https://t.co/D8ZRprUTwF";6/25/2019 20:48;0
water pollution;1.14E+18;Life isn't going on! You know it's out of control, when our babies are getting cancers from metals in vaccines(Dupont, Monsantos=Glysophate)&amp  toxic chemicals in food, water, air(chemtrails, pollution) while the rich psychopaths live in opulence free from these toxins we're forced https://t.co/EtJzdQHVdm;6/25/2019 20:46;0
